%Reference (Lon,Lat): -164.3750557302111,54.52915370772697, Dimensions: 491,770, Extent: -164.96499666450117,-164.12175031191683,54.38552515474153,54.92376750745494
-164.792 54.621 -11.119358 34.578667 0.003127 0.000016996   275   278   156   162
-164.792 54.617 -11.120078 34.574257 0.003712 0.000026870   278   282   156   162
-164.785 54.621 -11.113898 34.606846 0.003557 0.000016789   275   278   162   168
-164.786 54.617 -11.114498 34.603092 0.003694 0.000057878   278   282   162   168
-164.792 54.613 -11.120872 34.569717 0.005002 0.000035481   282   286   156   162
-164.792 54.609 -11.121694 34.565048 0.004302 0.000025739   286   290   156   162
-164.785 54.613 -11.115289 34.598652 0.005936 0.000047407   282   286   162   168
-164.785 54.609 -11.116092 34.594208 0.004439 0.000025487   286   290   162   168
-164.795 54.598 -11.126227 34.540371 0.004999 0.000002446   290   306   144   168
-164.769 54.614 -11.101591 34.669792 0.005112 0.000002419   275   290   168   192
-164.769 54.598 -11.104675 34.653484 0.006813 0.000001795   290   306   168   192
-164.835 54.572 -11.163243 34.340698 0.005449 0.000000701   306   337    96   144
-164.848 54.546 -11.178599 34.252403 0.006327 0.000003198   337   352    96   120
-164.854 54.534 -11.186237 34.205830 0.005509 0.000008533   352   360    96   108
-164.854 54.525 -11.187764 34.193245 0.006172 0.000008172   360   368    96   108
-164.841 54.534 -11.175595 34.261902 0.006578 0.000011112   352   360   108   120
-164.841 54.525 -11.177208 34.248775 0.007048 0.000009893   360   368   108   120
-164.821 54.547 -11.157018 34.366718 0.007252 0.000001933   337   352   120   144
-164.821 54.529 -11.160122 34.341621 0.008670 0.000001785   352   368   120   144
-164.782 54.572 -11.120121 34.569275 0.006667 0.000001254   306   337   144   192
-164.802 54.551 -11.140074 34.458843 0.006450 0.000006828   337   344   144   156
-164.805 54.545 -11.143785 34.437035 0.007036 0.000013329   344   348   144   150
-164.805 54.540 -11.144595 34.430454 0.008011 0.000021947   348   352   144   150
-164.798 54.545 -11.138547 34.465000 0.007053 0.000021124   344   348   150   156
-164.798 54.540 -11.139358 34.458431 0.008198 0.000024457   348   352   150   156
-164.788 54.550 -11.129252 34.516602 0.006024 0.000009380   337   344   156   168
-164.788 54.544 -11.130679 34.505920 0.007490 0.000012089   344   352   156   168
-164.802 54.534 -11.143253 34.434101 0.008834 0.000004725   352   360   144   156
