%Reference (Lon,Lat): -177.98655955354522,51.79659453453107, Dimensions: 142,261, Extent: -178.2314836567325,-177.96137531535356,51.77507016718151,51.92240198975183
-178.194 51.908 189.361084 42.639061 0.167323 0.000126518    14    15    36    38
-178.194 51.907 189.361389 42.638184 0.183963 0.002123283    15    17    36    38
-178.192 51.908 189.362915 42.630913 0.169951 0.001169834    14    15    38    40
-178.192 51.907 189.363220 42.630058 0.185274 0.002508502    15    17    38    40
-178.189 51.911 189.364410 42.622776 0.186632 0.004244135    10    12    40    44
-178.183 51.913 189.367126 42.609535 0.280575 0.005523317     8    10    44    48
-178.185 51.912 189.367569 42.608406 0.192951 0.000949935    10    12    44    48
-178.189 51.910 189.364868 42.621544 0.193161 0.001350271    12    14    40    44
-178.190 51.908 189.364258 42.624798 0.179077 0.000003085    14    15    40    42
-178.190 51.907 189.364578 42.623966 0.196849 0.003092608    15    17    40    42
-178.188 51.908 189.365631 42.618683 0.193489 0.000062663    14    15    42    44
-178.188 51.907 189.365921 42.617870 0.201982 0.002137332    15    17    42    44
-178.185 51.910 189.368027 42.607239 0.195386 0.000825989    12    14    44    48
-178.186 51.908 189.367432 42.610531 0.205113 0.005096532    14    15    44    46
-178.186 51.907 189.367813 42.609543 0.208528 0.000968052    15    17    44    46
-178.184 51.908 189.369232 42.602383 0.201641 0.007590938    14    15    46    48
-178.184 51.907 189.369629 42.601418 0.206814 0.002504647    15    17    46    48
-178.165 51.915 189.374710 42.572487 0.148679 0.000670785     0     8    48    65
-178.181 51.914 189.370697 42.593418 0.186197 0.002031824     8    10    48    52
-178.181 51.912 189.370972 42.593014 0.178025 0.000571028    10    12    48    52
-178.176 51.914 189.373520 42.580544 0.172463 0.002020010     8    10    52    56
-178.176 51.912 189.373901 42.579674 0.165920 0.001592213    10    12    52    56
-178.181 51.910 189.371307 42.592419 0.179779 0.003256990    12    14    48    52
-178.182 51.908 189.371063 42.594227 0.194507 0.001385897    14    15    48    50
-178.182 51.907 189.371429 42.593296 0.212329 0.003473743    15    17    48    50
-178.180 51.908 189.371964 42.590153 0.198906 0.003579438    14    15    50    52
-178.180 51.907 189.372345 42.589233 0.186615 0.007155674    15    17    50    52
-178.176 51.910 189.374374 42.578621 0.172194 0.001289208    12    14    52    56
-178.177 51.908 189.373779 42.582001 0.195747 0.001423866    14    15    52    54
-178.177 51.907 189.374161 42.581112 0.198058 0.003835547    15    17    52    54
-178.175 51.908 189.375580 42.573849 0.182798 0.004726157    14    15    54    56
-178.175 51.907 189.375977 42.572990 0.210955 0.002485788    15    17    54    56
