%Reference (Lon,Lat): -164.35598680205956,54.54378486124902, Dimensions: 521,868, Extent: -164.95272888220853,-164.06647286421406,54.38869946788435,54.92045307868102
-164.545 54.652 191.542725 32.406406 -0.001817 0.000004958   260   268   392   406
-164.546 54.643 191.544189 32.395020 -0.000995 0.000004737   268   276   392   406
-164.560 54.634 191.534363 32.442715 0.000502 0.000010412   276   284   379   392
-164.559 54.627 191.535797 32.431870 0.002069 0.000006198   284   292   379   392
-164.545 54.635 191.545685 32.383495 -0.001322 0.000012587   276   284   392   406
-164.546 54.627 191.547150 32.372089 -0.000569 0.000009747   284   292   392   406
-164.524 54.647 191.561142 32.308548 -0.001812 0.000001384   260   276   406   434
-164.523 54.631 191.564072 32.285091 -0.001224 0.000002121   276   292   406   434
-164.552 54.615 191.543915 32.383839 0.002286 0.000002539   292   308   379   406
-164.559 54.602 191.540146 32.397903 0.004611 0.000004677   308   316   379   392
-164.559 54.594 191.541763 32.385307 0.004803 0.000009823   316   325   379   392
-164.546 54.602 191.551590 32.336823 0.003206 0.000006932   308   316   392   406
-164.549 54.596 191.549698 32.343971 0.004475 0.000018654   316   320   392   399
-164.550 54.592 191.550522 32.337151 0.004996 0.000013803   320   325   392   399
-164.543 54.596 191.555618 32.312191 0.003327 0.000020759   316   320   399   406
-164.544 54.593 191.556412 32.305496 0.004687 0.000038644   320   325   399   406
-164.524 54.615 191.566971 32.261524 -0.000059 0.000001263   292   308   406   434
-164.536 54.604 191.559937 32.293514 0.001264 0.000012043   308   312   406   413
-164.535 54.600 191.560654 32.287273 0.002156 0.000019206   312   316   406   413
-164.529 54.604 191.565842 32.261906 0.000437 0.000043125   308   312   413   420
-164.529 54.600 191.566620 32.255585 0.001661 0.000017758   312   316   413   420
-164.536 54.596 191.561447 32.280941 0.003597 0.000035099   316   320   406   413
-164.535 54.592 191.562363 32.273518 0.005055 0.000261174   320   325   406   413
-164.527 54.597 191.567276 32.249790 0.001749 0.000046437   316   320   413   420
-164.526 54.590 191.568085 32.242966 0.004570 0.000076761   320   325   413   420
-164.515 54.603 191.575089 32.211739 0.000245 0.000011504   308   316   420   434
-164.518 54.593 191.576630 32.198528 0.002493 0.000219984   316   325   420   434
-164.611 54.588 191.504562 32.581142 0.005764 0.000026101   325   341   325   352
-164.591 54.587 191.517319 32.514065 0.004537 0.000078201   325   329   352   358
-164.590 54.583 191.518021 32.508724 0.003757 0.000029884   329   333   352   358
-164.584 54.587 191.522797 32.484322 0.004457 0.000027869   325   329   358   365
-164.584 54.583 191.523544 32.478901 0.005399 0.000016900   329   333   358   365
-164.591 54.579 191.518723 32.503559 0.005130 0.000036362   333   337   352   358
-164.590 54.576 191.519470 32.498760 0.005951 0.000000095   337   341   352   358
-164.585 54.579 191.524246 32.473652 0.005827 0.000022184   333   337   358   365
-164.585 54.575 191.524933 32.469193 0.006228 0.000021634   337   341   358   365
-164.573 54.585 191.532013 32.433949 0.005221 0.000003416   325   333   365   379
-164.577 54.579 191.530228 32.441246 0.005511 0.000019231   333   337   365   372
-164.579 54.576 191.530869 32.436691 0.005505 0.000069771   337   341   365   372
-164.569 54.579 191.536026 32.409626 0.006112 0.000012275   333   337   372   379
-164.568 54.575 191.536835 32.404388 0.006190 0.000026805   337   341   372   379
-164.568 54.571 191.537567 32.399399 0.006768 0.000014234   341   345   372   379
-164.569 54.567 191.538223 32.394543 0.007248 0.000009649   345   349   372   379
-164.569 54.564 191.536301 32.403694 0.007746 0.000034291   349   357   365   379
-164.553 54.580 191.549911 32.335526 0.006665 0.000002572   325   341   379   406
-164.560 54.569 191.546204 32.351650 0.006270 0.000003230   341   349   379   392
-164.561 54.563 191.547684 32.341251 0.006725 0.000026945   349   357   379   392
-164.546 54.569 191.557541 32.289570 0.005653 0.000004494   341   349   392   406
-164.549 54.564 191.555649 32.297951 0.006541 0.000014885   349   353   392   399
-164.546 54.559 191.556351 32.293072 0.006345 0.000070761   353   357   392   399
-164.542 54.563 191.561646 32.265160 0.005785 0.000011406   349   353   399   406
-164.542 54.558 191.562286 32.260189 0.005569 0.000025702   353   357   399   406
-164.534 54.587 191.563156 32.266827 0.005637 0.000049704   325   329   406   413
-164.535 54.583 191.563858 32.260815 0.006149 0.000032551   329   333   406   413
-164.529 54.587 191.568878 32.235958 0.005666 0.000026991   325   329   413   420
-164.527 54.583 191.569717 32.229515 0.006425 0.000013197   329   333   413   420
-164.532 54.577 191.567886 32.236244 0.006186 0.000005286   333   341   406   420
-164.521 54.586 191.574844 32.204502 0.004796 0.000020808   325   329   420   427
-164.520 54.583 191.575546 32.198231 0.005560 0.000017348   329   333   420   427
-164.514 54.586 191.580780 32.172646 0.004048 0.000127774   325   329   427   434
-164.514 54.583 191.581497 32.166561 0.004531 0.000015971   329   333   427   434
-164.517 54.577 191.579620 32.173481 0.005531 0.000004803   333   341   420   434
-164.524 54.565 191.575928 32.188343 0.005226 0.000001498   341   357   406   434
-164.541 54.548 191.555740 32.293400 0.006618 0.000018220   357   373   379   406
-164.543 54.538 191.558716 32.273441 0.007240 0.000080941   373   390   379   406
-164.524 54.548 191.578857 32.166328 0.005364 0.000001907   357   373   406   434
-164.535 54.538 191.571899 32.201336 0.006625 0.000009006   373   377   406   413
-164.534 54.535 191.572540 32.197079 0.006768 0.000016911   377   381   406   413
-164.527 54.538 191.577682 32.169479 0.005914 0.000010147   373   377   413   420
-164.527 54.534 191.578506 32.164402 0.006071 0.000011800   377   381   413   420
-164.526 54.531 191.576645 32.173416 0.006072 0.000009107   381   390   406   420
-164.517 54.536 191.586914 32.119316 0.005108 0.000003768   373   381   420   434
-164.516 54.530 191.588470 32.109104 0.005136 0.000012592   381   390   420   434
-164.721 54.459 191.464279 32.761425 0.001751 0.000002585   390   455   217   325
-164.718 54.448 191.437973 32.857037 0.000794 0.000001905   455   471   217   244
-164.719 54.432 191.441040 32.826550 0.000600 0.000002059   471   488   217   244
-164.692 54.446 191.460571 32.741558 0.001787 0.000001140   455   471   244   271
-164.690 54.431 191.463638 32.709618 0.001027 0.000000992   471   488   244   271
-164.703 54.412 191.457001 32.724720 0.000135 0.000001026   488   521   217   271
-164.650 54.435 191.496033 32.548679 0.002041 0.000000531   455   488   271   325
-164.662 54.414 191.489258 32.562817 0.000794 0.000001396   488   504   271   298
-164.661 54.399 191.492325 32.533684 0.000065 0.000001868   504   521   271   298
-164.636 54.414 191.511902 32.442692 0.000963 0.000001728   488   504   298   325
-164.638 54.400 191.514984 32.413666 -0.000351 0.000001991   504   521   298   325
-164.520 54.491 191.574936 32.176491 0.005145 0.000027171   390   422   379   434
-164.543 54.478 191.567596 32.198044 0.006698 0.000011662   422   438   379   406
-164.541 54.465 191.570633 32.167278 0.004851 0.000031911   438   455   379   406
-164.525 54.489 191.584061 32.110992 0.006740 0.000068197   422   430   406   420
-164.536 54.479 191.582321 32.115101 0.005836 0.000019104   430   434   406   413
-164.535 54.476 191.583008 32.107830 0.005641 0.000010712   434   438   406   413
-164.527 54.480 191.588058 32.083790 0.006086 0.000034923   430   434   413   420
-164.529 54.476 191.588837 32.076138 0.005026 0.000009303   434   438   413   420
-164.515 54.487 191.595871 32.046619 0.004573 0.000009878   422   430   420   434
-164.517 54.477 191.597275 32.032024 0.004284 0.000007012   430   438   420   434
-164.523 54.465 191.593750 32.041256 0.003840 0.000001897   438   455   406   434
-164.594 54.435 191.541321 32.305439 0.002792 0.000000834   455   488   325   379
-164.615 54.418 191.527924 32.360271 0.001503 0.000009693   488   496   325   338
-164.614 54.410 191.529373 32.346317 -0.000257 0.000008807   496   504   325   338
-164.601 54.418 191.539307 32.299465 0.001885 0.000008569   488   496   338   352
-164.600 54.411 191.540771 32.285473 0.000902 0.000015243   496   504   338   352
-164.615 54.402 191.537582 32.293335 -0.000091 0.000009282   504   521   325   352
-164.580 54.413 191.557144 32.201057 0.001052 0.000002264   488   504   352   379
-164.588 54.405 191.560196 32.172993 0.000005 0.000081058   504   521   352   379
-164.552 54.446 191.573715 32.137554 0.003550 0.000002128   455   471   379   406
-164.559 54.437 191.570084 32.147419 0.002510 0.000018484   471   479   379   392
-164.559 54.427 191.571686 32.132561 0.000467 0.000047424   479   488   379   392
-164.543 54.436 191.581345 32.086929 0.002418 0.000021701   471   479   392   406
-164.547 54.428 191.582870 32.072502 0.002459 0.000065823   479   488   392   406
-164.532 54.453 191.590210 32.051140 0.003452 0.000013320   455   463   406   420
-164.532 54.445 191.591721 32.037121 0.002466 0.000033606   463   471   406   420
-164.517 54.452 191.601913 31.987986 0.003778 0.000006519   455   463   420   434
-164.516 54.444 191.603363 31.974413 0.003120 0.000010024   463   471   420   434
-164.518 54.431 191.599823 31.984432 0.000915 0.000011352   471   488   406   434
-164.544 54.416 191.593109 32.003174 0.000855 0.000005258   488   521   379   434
-164.429 54.835 191.626984 32.076973 -0.003031 0.000000330     0   130   434   651
-164.479 54.773 191.573227 32.312485 -0.002986 0.000000894   130   162   434   488
-164.496 54.746 191.566284 32.337223 -0.002926 0.000002885   162   178   434   461
-164.495 54.731 191.569290 32.312683 -0.003219 0.000001670   178   195   434   461
-164.468 54.747 191.588974 32.219334 -0.002582 0.000002780   162   178   461   488
-164.475 54.735 191.585205 32.232952 -0.002144 0.000004709   178   186   461   474
-164.475 54.726 191.586838 32.220356 -0.002348 0.000002530   186   195   461   474
-164.462 54.735 191.596649 32.173954 -0.001091 0.000003826   178   186   474   488
-164.463 54.727 191.598160 32.162064 -0.001465 0.000006695   186   195   474   488
-164.443 54.779 191.605865 32.145767 -0.003324 0.000003303   130   146   488   515
-164.446 54.763 191.608780 32.123341 -0.003962 0.000002830   146   162   488   515
-164.414 54.780 191.628586 32.027176 -0.003321 0.000004469   130   146   515   542
-164.417 54.761 191.631470 32.004883 -0.003302 0.000008299   146   162   515   542
-164.444 54.747 191.611649 32.101498 -0.003085 0.000003094   162   178   488   515
-164.446 54.732 191.614670 32.079018 -0.001250 0.000004388   178   195   488   515
-164.416 54.749 191.634369 31.983541 -0.003109 0.000004412   162   178   515   542
-164.416 54.733 191.637375 31.962091 -0.003535 0.000024196   178   195   515   542
-164.492 54.715 191.572296 32.287590 -0.003088 0.000002217   195   211   434   461
-164.497 54.697 191.575226 32.262730 -0.002437 0.000001550   211   227   434   461
-164.476 54.718 191.588379 32.207260 -0.002030 0.000003174   195   203   461   474
-164.476 54.710 191.589905 32.194157 -0.002802 0.000001473   203   211   461   474
-164.467 54.720 191.599716 32.149078 -0.001752 0.000017928   195   203   474   488
-164.463 54.709 191.601151 32.135925 -0.002693 0.000005803   203   211   474   488
-164.475 54.702 191.591400 32.181202 -0.002519 0.000002961   211   219   461   474
-164.476 54.693 191.592804 32.168571 -0.002152 0.000003744   219   227   461   474
-164.462 54.702 191.602631 32.122795 -0.002726 0.000002953   211   219   474   488
-164.463 54.694 191.604141 32.109463 -0.002455 0.000006587   219   227   474   488
