x,y,EW,NS,UD,
-4000,0,-0.0077042,-0.013658,0.010079
-4000,1000,-0.015185,-0.016356,0.01948
-4000,2000,-0.022589,-0.014168,0.032597
-4000,3000,-0.025137,0.0013692,0.03708
-4000,4000,-0.02044,0.014035,0.028493
-4000,5000,-0.012167,0.016924,0.017343
-4000,6000,-0.0058493,0.015651,0.0097742
-4000,7000,-0.0036733,0.012401,0.0079069
-4000,8000,-0.0018166,0.0070986,0.0030872
-4000,9000,-0.00031009,0.0068512,0.0028097
-4000,10000,-4.1024e-05,0.0051998,0.0021263
-3000,-10000,-0.0014659,-0.0014352,0.00069641
-3000,-9000,0.00054072,-0.0016104,-0.00068929
-3000,-8000,-0.0016507,-0.0014001,0.0007411
-3000,-7000,-0.0003526,-0.0028929,0.00088048
-3000,-6000,0.00080412,-0.0020764,-0.00118
-3000,-5000,-6.5824e-05,-0.0028964,0.0025916
-3000,-4000,5.9166e-05,-0.0068603,0.00091138
-3000,-3000,-0.0016067,-0.0079788,0.003728
-3000,-2000,0.00041724,-0.010341,0.0040011
-3000,-1000,-0.0015017,-0.013293,0.0070223
-3000,0,-0.0033516,-0.018861,0.012959
-3000,1000,-0.0053297,-0.023664,0.029262
-3000,2000,-0.010944,-0.020951,0.052975
-3000,3000,-0.013476,0.0034343,0.066044
-3000,4000,-0.0092142,0.024505,0.046342
-3000,5000,-0.0067465,0.023276,0.022733
-3000,6000,-0.0026153,0.020324,0.010195
-3000,7000,-0.00059866,0.012222,0.0077085
-3000,8000,1.485e-05,0.0083204,0.0036161
-3000,9000,0.0007427,0.0049391,0.0031292
-3000,10000,-0.0016761,0.005415,0.00088083
-2000,-10000,0.00023459,-0.0015526,-0.00072515
-2000,-9000,-0.00084825,-0.00075623,0.0009046
-2000,-8000,0.00055623,-0.0019728,0.0013278
-2000,-7000,0.0017782,-0.0044987,-0.00061174
-2000,-6000,-0.0018902,-0.003051,0.001677
-2000,-5000,-0.0015502,-0.0042632,0.001985
-2000,-4000,-0.00052552,-0.0057801,0.0027306
-2000,-3000,0.0009519,-0.0048575,0.0032009
-2000,-2000,0.0014359,-0.010847,0.0043203
-2000,-1000,0.0018224,-0.012952,0.0077136
-2000,0,0.0013398,-0.018259,0.013598
-2000,1000,0.0077852,-0.023077,0.029903
-2000,2000,0.012951,-0.022066,0.050349
-2000,3000,0.014319,0.0041885,0.06477
-2000,4000,0.0093453,0.023773,0.044527
-2000,5000,0.0031351,0.022123,0.022111
-2000,6000,0.0026348,0.016797,0.010917
-2000,7000,0.0017456,0.012686,0.00909
-2000,8000,-0.00034427,0.0097558,0.0030503
-2000,9000,1.623e-05,0.0057283,0.0006265
-2000,10000,-0.00017338,0.0055985,0.0031555
-1000,-10000,0.0015826,-0.0013665,0.00049947
-1000,-9000,0.00095784,-0.0032084,-0.00045952
-1000,-8000,0.0015604,-0.0020934,-0.00029687
-1000,-7000,0.00089011,-0.0045208,0.00052572
-1000,-6000,0.0015452,-0.0054656,0.0024666
-1000,-5000,-5.5746e-05,-0.0031502,0.0025581
-1000,-4000,0.0008866,-0.0055106,0.0029704
-1000,-3000,0.00039239,-0.0054592,0.0039089
-1000,-2000,0.0035237,-0.0084436,0.0034961
-1000,-1000,0.0032661,-0.010569,0.0058287
-1000,0,0.0075525,-0.015946,0.010728
-1000,1000,0.015092,-0.018776,0.019386
-1000,2000,0.020693,-0.013175,0.032828
-1000,3000,0.025067,0.0022026,0.037088
-1000,4000,0.017571,0.013865,0.029141
-1000,5000,0.011344,0.015896,0.017495
-1000,6000,0.0061408,0.012868,0.0095248
-1000,7000,0.0045567,0.0096443,0.0071949
-1000,8000,0.0033913,0.0085308,0.0033931
-1000,9000,0.0020469,0.0066012,0.00025119
-1000,10000,0.00030743,0.0058387,0.00043984
0,-10000,0.0014531,-0.0015059,0.00066856
0,-9000,-0.00027999,-0.0014074,0.00052047
0,-8000,0.0026661,-0.0032251,-0.0009595
0,-7000,0.0015641,-0.0048462,0.0028984
0,-6000,0.0013728,-0.0031686,0.0011197
0,-5000,0.0016372,-0.0028008,0.0003941
0,-4000,0.002812,-0.0047742,0.0016938
0,-3000,0.0013878,-0.0060841,0.0022888
0,-2000,0.0020364,-0.0061663,0.0040045
0,-1000,0.0065396,-0.0078867,0.0042794
0,0,0.0082009,-0.0085938,0.0076638
0,1000,0.012516,-0.011174,0.011356
0,2000,0.019963,-0.0072852,0.017121
0,3000,0.020735,0.0016766,0.01859
0,4000,0.018631,0.008708,0.015776
0,5000,0.014091,0.011735,0.011479
0,6000,0.010049,0.0101,0.0063979
0,7000,0.0038384,0.0081833,0.0035169
0,8000,0.0039288,0.0059419,0.0025816
0,9000,0.002288,0.0065088,0.0021832
0,10000,0.00094709,0.0036127,0.0022414
1000,-10000,-0.0002022,-0.00097068,-0.0011296
1000,-9000,-0.00072058,-0.00028948,0.0011623
1000,-8000,0.001088,-0.0029371,0.00080643
1000,-7000,0.00054452,-0.0023012,0.0011968
1000,-6000,7.5027e-05,-0.0030221,0.001279
1000,-5000,0.0028465,-0.0040366,0.0025101
1000,-4000,0.00061161,-0.0051836,0.0020564
1000,-3000,0.0034941,-0.0058541,0.0022427
1000,-2000,0.0035158,-0.0047818,0.0017539
1000,-1000,0.0057637,-0.0069875,0.005419
1000,0,0.0086419,-0.0066266,0.0047723
1000,1000,0.011433,-0.0063111,0.0084695
1000,2000,0.014288,-0.0043957,0.008362
1000,3000,0.015778,-0.00075646,0.0089275
1000,4000,0.014172,0.0047996,0.0097125
1000,5000,0.010909,0.0045592,0.0061367
1000,6000,0.0060653,0.0071712,0.0037118
1000,7000,0.0054407,0.0065909,0.001746
1000,8000,0.0039382,0.0038941,0.0036042
1000,9000,0.003701,0.0056676,0.0015502
1000,10000,0.0025335,0.0034947,0.0019656
2000,-10000,-0.00058015,0.00015428,-0.00045881
2000,-9000,0.00042863,-0.0024114,0.0015464
2000,-8000,0.0015149,-0.002581,-0.0012855
2000,-7000,0.0018931,-0.0034461,0.00083773
2000,-6000,0.0010538,-0.003572,-0.00021428
2000,-5000,-9.2605e-05,-0.0024232,0.0028637
2000,-4000,0.001756,-0.0013034,0.00066897
2000,-3000,0.0020838,-0.0036972,0.00045895
2000,-2000,0.0047887,-0.0043808,0.0027018
2000,-1000,0.0025395,-0.0041191,0.001225
2000,0,0.0076875,-0.0039608,0.0024563
2000,1000,0.0080437,-0.0021265,0.0041755
2000,2000,0.011491,-0.0020613,0.0057738
2000,3000,0.01209,-0.00032166,0.0042735
2000,4000,0.011831,0.0030269,0.0042073
2000,5000,0.0091346,0.0048737,0.0053108
2000,6000,0.0067948,0.0046083,0.0042054
2000,7000,0.0063575,0.0062192,0.0023363
2000,8000,0.0049991,0.0045557,0.003227
2000,9000,0.0014285,0.0024362,0.0031199
2000,10000,0.0020166,0.0031711,0.0013788
3000,-10000,0.0012992,-0.00047246,5.9483e-06
3000,-9000,0.00030303,-0.0012713,-0.0015096
3000,-8000,0.0013685,-0.0008574,0.0010136
3000,-7000,0.0015253,-0.0016129,7.6253e-06
3000,-6000,-0.00028921,-0.0022509,-0.0013147
3000,-5000,-0.00023395,-0.0020269,0.0010791
3000,-4000,0.00035691,-0.0028396,0.002265
3000,-3000,0.0038608,-0.0042843,-0.00049735
3000,-2000,0.0045089,-0.0048235,0.00030021
3000,-1000,0.0049575,-0.0033529,0.003972
3000,0,0.0039561,-0.003468,0.0021339
3000,1000,0.0068686,-0.0021257,0.0042811
3000,2000,0.0085569,-0.0025528,0.0035883
3000,3000,0.0086915,-3.3822e-06,0.0030986
3000,4000,0.0087174,0.0023635,0.0032923
3000,5000,0.0072661,0.0036935,0.003062
3000,6000,0.005397,0.0029209,0.0030664
3000,7000,0.0058732,0.002046,0.00053319
3000,8000,0.0045777,0.0020693,0.00018892
3000,9000,0.0013615,0.0025862,0.0015104
3000,10000,0.0011003,0.003368,0.00078809
4000,-10000,0.00072207,-5.2883e-06,-3.0776e-05
4000,-9000,0.00066704,-0.0019595,0.0017256
4000,-8000,-0.00098534,-0.0032457,0.001862
4000,-7000,-0.00026393,-0.00050322,0.00069655
4000,-6000,0.00035408,-0.0027371,0.00089142
4000,-5000,-0.00031222,-0.0012214,0.00020608
4000,-4000,0.0029113,-0.0020279,0.0015018
4000,-3000,0.0035826,-0.002886,0.0027825
4000,-2000,0.0028981,-0.0022376,0.00043847
4000,-1000,0.0057484,-0.0035123,0.00092227
4000,0,0.0030801,-0.0028786,0.00050172
4000,1000,0.0060111,-0.0033364,0.0029377
4000,2000,0.0041117,-0.0013065,7.665e-05
4000,3000,0.0052889,8.1781e-05,0.0022631
4000,4000,0.0061395,0.0015532,0.00058838
4000,5000,0.0049252,-0.00045781,0.00223
4000,6000,0.0041274,0.0033411,0.0014427
4000,7000,0.0036469,0.0020263,0.0014815
4000,8000,0.0024676,0.0020254,0.0018052
4000,9000,0.0012141,0.0025943,0.00040042
4000,10000,0.0019702,0.0058575,0.00050677
5000,-10000,0.00023889,-0.0013907,0.00019983
5000,-9000,0.0028292,-0.00073716,-0.00023307
5000,-8000,0.0017448,-0.0014687,0.0018391
5000,-7000,0.00042714,-0.0025504,0.00089905
5000,-6000,0.0013125,-0.0022386,-1.9596e-05
5000,-5000,-0.0018034,-0.0014366,0.0011999
5000,-4000,0.0010814,-0.0016717,0.00037949
5000,-3000,0.0022418,-0.003058,0.001844
5000,-2000,0.0031878,-0.0016727,0.0011885
5000,-1000,0.0032908,-0.0040937,0.00050821
5000,0,0.003526,-0.0020818,0.0018885
5000,1000,0.0042234,-0.0010263,0.00068795
5000,2000,0.004409,-0.00035809,0.00075617
5000,3000,0.0048714,0.00023653,0.001562
5000,4000,0.0060113,-0.0022879,0.00022482
5000,5000,0.0033604,0.00064855,0.0010721
5000,6000,0.0042139,0.0009505,0.00059747
5000,7000,0.002443,0.0004381,0.0016931
5000,8000,0.0020202,0.0035289,0.00044137
5000,9000,0.002422,0.002003,-0.00016721
5000,10000,0.0043185,0.0019621,-0.00094763
6000,-10000,0.00175,-0.00063346,-0.00090526
6000,-9000,2.1225e-05,-0.00077247,-3.4219e-05
6000,-8000,9.5682e-05,-0.0021094,0.00057321
6000,-7000,0.0026676,-0.0027804,0.00082532
6000,-6000,-0.00066142,-0.0010151,0.00031153
6000,-5000,0.0010928,-0.00037186,0.00019579
6000,-4000,0.0028326,-0.0022288,0.0015975
6000,-3000,0.0014471,-0.0018377,0.0014108
6000,-2000,0.0027762,-0.0025097,0.001786
6000,-1000,0.003039,-0.0012667,0.00082882
6000,0,0.0049453,-0.0012021,0.00093217
6000,1000,0.0019507,-0.0014161,0.0019249
6000,2000,0.0049872,0.00014511,0.00011295
6000,3000,0.003563,-0.001029,0.00099698
6000,4000,0.0032966,-0.00062771,0.00052285
6000,5000,0.0029093,0.0013525,0.00065476
6000,6000,0.0045602,0.00054553,0.00047982
6000,7000,0.0025007,0.0030016,0.0012266
6000,8000,0.0012071,0.00065023,-0.00077559
6000,9000,0.0010404,0.001361,0.001488
6000,10000,0.0019661,0.002029,0.0012899
7000,-10000,0.0006117,-0.0021536,-0.0011169
7000,-9000,0.0032549,-0.00072981,-0.0010031
7000,-8000,0.00069791,-0.0010218,0.00046838
7000,-7000,0.00043282,-0.0015623,0.00043214
7000,-6000,-0.00031566,-0.0023248,0.0016958
7000,-5000,0.00053898,-0.0011226,0.0005861
7000,-4000,0.0020754,-0.0010805,-0.0026531
7000,-3000,0.0017071,-0.001275,0.0025277
7000,-2000,0.002074,-0.0018505,0.0015081
7000,-1000,0.0019413,-0.0016946,-0.00050067
7000,0,0.0042703,2.961e-05,0.00092563
7000,1000,0.00070198,6.9999e-06,0.00086045
7000,2000,0.0034192,-0.00035645,0.0013009
7000,3000,0.0016579,-0.0014093,0.0014825
7000,4000,0.002992,0.0013577,-0.00038554
7000,5000,0.0045822,0.003304,-2.6621e-05
7000,6000,0.0016298,0.0011083,-0.00031597
7000,7000,0.0036463,0.0011274,-0.00089815
7000,8000,0.0040933,0.00026974,0.0009521
7000,9000,0.0020643,0.00013316,-0.00082106
7000,10000,0.0015627,0.00046492,0.00051314
8000,-10000,0.0010928,-0.0010843,0.00094647
8000,-9000,0.0014852,0.00075191,-0.00060039
8000,-8000,0.00083689,-0.00074406,0.00068508
8000,-7000,0.00047215,-0.0012428,0.00031478
8000,-6000,0.0024214,-0.0031391,0.00034372
8000,-5000,0.002601,0.00035693,-0.00023314
8000,-4000,0.001425,-0.00023512,-0.00034228
8000,-3000,0.0023555,-0.00019867,0.0010428
8000,-2000,7.3729e-05,-0.00044271,0.0012868
8000,-1000,0.0021637,-0.00063405,-0.002021
8000,0,0.0029584,-0.0015766,0.0015184
8000,1000,0.0023453,0.00072852,0.001187
8000,2000,0.0019163,-0.0011721,0.00096039
8000,3000,0.00037598,-5.6159e-05,0.0011546
8000,4000,0.0017092,-0.0017952,-0.00027222
8000,5000,0.0038884,0.00043738,2.5957e-05
8000,6000,0.0019431,0.0018656,-0.00071037
8000,7000,0.0016904,-0.00037159,0.00040382
8000,8000,0.00151,0.0014735,-0.0018093
8000,9000,0.0032821,0.00070421,-0.00087234
8000,10000,0.0026842,0.0010625,0.0007472
9000,-10000,0.0016277,0.00014968,-0.00060631
9000,-9000,0.0011865,-0.00052036,-0.00031545
9000,-8000,0.00059631,-0.0010799,-0.00041412
9000,-7000,0.0019268,0.00087633,-0.00070302
9000,-6000,0.00065456,-0.0018213,0.00013124
9000,-5000,0.0013867,-0.00096647,0.0019663
9000,-4000,0.0012811,0.00039152,9.3081e-05
9000,-3000,-0.00067395,-0.0011369,-0.00023232
9000,-2000,0.0027137,-0.0014253,0.00045463
9000,-1000,0.0034985,5.4476e-05,0.00097547
9000,0,0.00082958,-0.00054432,0.001102
9000,1000,0.0012283,0.00031231,0.0011571
9000,2000,0.0030464,-0.001352,7.3563e-05
9000,3000,0.0029937,0.00071061,0.00012889
9000,4000,0.003102,0.0013411,9.7045e-05
9000,5000,0.0018352,0.00061072,0.0013713
9000,6000,0.0014682,0.0012163,0.001595
9000,7000,0.0021649,-0.00061951,0.0015318
9000,8000,0.0010365,1.8126e-05,-0.00076241
9000,9000,0.00083646,-0.0001444,-0.00039773
9000,10000,0.0011124,0.00067084,-0.00080531
10000,-10000,-0.00041676,0.0001098,0.00060309
10000,-9000,0.001692,-0.00035848,0.00018005
10000,-8000,0.0023557,-0.0012375,0.00016071
10000,-7000,0.0015487,-0.0012736,0.00016302
10000,-6000,0.0003743,-0.0014786,-0.00057954
10000,-5000,0.0002043,0.00060393,0.00029601
10000,-4000,0.0011968,0.00043906,0.00048205
10000,-3000,0.0015205,7.41e-05,0.00015957
10000,-2000,0.0021247,-9.2444e-05,-0.00034054
10000,-1000,0.00085814,-6.9046e-05,-0.00039125
10000,0,0.00097645,-0.0015242,2.7906e-05
10000,1000,0.0013346,-0.00081533,0.0017776
10000,2000,0.0011471,0.0037137,0.00048596
10000,3000,0.0023084,0.00016999,-0.00033649
10000,4000,0.001672,-0.0010134,-0.00041835
10000,5000,0.0012328,-0.0018967,0.0012291
10000,6000,0.002448,-0.000292,0.00012657
10000,7000,0.0028291,0.0012947,0.00038927
10000,8000,0.0028186,-0.000788,4.7951e-05
10000,9000,0.0022588,0.00013976,0.00098948
10000,10000,0.0018625,0.0008746,-0.00098526
